NOME,APELIDO,ID,FOTO,NOMES_CIENTIFICOS,N_SEMENTES_G,N_DIAS_GERMINACAO,NECESSIDADE_HA,CICLO_DIAS_INV,CICLO_DIAS_VER,ESPACAMENTO_LINHA_PLANTAS,EPOCA_PLANTIO_R1,EPOCA_PLANTIO_R2,EPOCA_PLANTIO_R3,DESCRICAO,TAMANHO
Crisântemo,CARINATUM SORTIDO,375,"","[""Crysanthemum Carinatum Single Mixed"", ""Crisantemo Carenado Variado"", ""Chrysanthemum carinatum""]",330,7 - 21,130G,"",,30 x 30,R1 Abr - Ago,R2 Ago - Nov,R3 Jul - Fev,"Flores: branca, amarela, laranja, marrom e vermelha. Usadas para jardins.",
Crisântemo,MULTICAULE AMARELO,730,"","[""Chrysanthemum Multicaule Yellow"", ""Chrysanthemum Multicaule Amarillo"", ""Chrysanthemum multicaule Durieu""]",800,7 - 21,55G,"",,30 x 30,R1 Abr - Jul,R2 Jul - Dez,R3 Jul - Nov,Flores amarelas. Para vender mudas em saquinhos ou pequeno vasos.,
Margaridinha Branca,CRYSANTHEMUM PALUDOSUM,735,"","[""Crysanthemum Paludosum (White)"", ""Crysanthemum Paludosum Blanco"", ""Chrysanthemum paludosum""]",1850,7 - 21,24G,"",,30 x 30,R1 Abr - Jul,R2 Jul - Dez,R3 Jul - Nov,"Flores brancas. Para vender mudas em saquinhos ou pequeno vasos.Flores: branca, amarela, laranja, rosa, vermelha e lilás. Produzem tubérculos radiculares, que podem ser replan-tados depois da floração. Não resistem à geada. Atraem ",
Dália,DOBRADA SORTIDA ANÃ,378,"","[""Dahlia Unwin`s Bedding Double Dwarf Mixed "", ""Dalia Doble Variada"", ""Dahlia pinnata ""]",130,7 - 21,250G,"",,40 x 30,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,"borboletas.Flores: branca, amarela, laranja, rosa, vermelha e lilás. Produzem tubérculos radiculares, que podem ser replan-tados depois da floração. Não resistem à geada. Atraem ",
Dália,SINGELA SORTIDA ANÃ,379,"","[""Dahlia Mignon Single Dwarf Mixed"", ""Dalia Simple Variada"", ""Dahlia pinnata""]",130,7 - 21,250G,"",,40 x 30,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,borboletas .,
Delphinium,ESPORINHA DOBRADA SORTIDA,381,"","[""Delphinum Imperial Mixed/Larkspurt"", ""Delphinium /Espuela de Caballero"", ""Delphinium consolida L. => Consolida regalis Gra""]",385,10 - 21,95G,"",,40 x 30,R1 Maio,R2 Mar - Mai,R3 Jan - Mai,"Flores: branca, rosa, lilás, azul, roxa e vermelha. Usadas para jardins.",
Digitalis,FLOR DE GLOXINIA SORTIDA,383,"","[""Digitalis Excelsior Mixed/Foxglove"", ""Digital Variada/Dedalera"", ""Digitalis purpurea""]",9800,7 - 14,3G,"",,40 x 30,R1 -,R2 Dez - Jan,R3 Dez - Fev,"Flores: branca, amarela, rosa, laranja e vermelha. Para jardins. Precisam de frio para florescer.",
Dimorphoteca,MARGARIDA AFRICANA SORTIDA,384,"","[""Dimorphotheca Mixed/Star of the Veldt"", ""Dimorphotheca Variada"", ""Dimorphotheca sinuata""]",460,4 - 10,215G,"",,20 x 20,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,"Flores: amarela, branca, creme e laranja. Dois tipos de sementes: tipo flocos e pauzinhos.",
Eschscholzia,PAPOULA DA CALIFÓRNIA SORT.,385,"","[""Eschscholzia Califórnica Single Mixed/Poppy"", ""Escolzia/Amapola Californiana"", ""Eschscholzia californica""]",740,7 - 14,90G,"",,30 x 20,R1 Maio,R2 Mar - Mai,R3 Jan - Mai,Flores: amarela e laranja. Para jardins como forração.,
Ficóide,SORTIDO/TAPETE MÁGICO,387,"","[""Mesembryanthemum/Livingstone Daisy"", ""Mesembryanthemum/Rayito de Sol"", ""Dorotheanthus bellidiformis""]",3600,6 - 16,35G,"",,30 x 10,R1 Abr - Ago,R2 Ago - Dez,R3 Ago - Dez,"Flores: branca, rosa, lilás e roxa. Podem ser usadas para floreiras.",
Gailardia,DOBRADA SORTIDA,389,"","[""Gaillardia Double Mixed/Blanket Flower"", ""Gaillardia Doble Variada"", ""Gaillardia pulchella""]",540,7 - 21,125G,"",,30 x 20,R1 Abr - Ago,R2 Ago - Dez,R3 Ago - Dez,"Flores: branca, roxa, amarela, laranja e vermelha. Ótima resistência à seca.Flores sortidas. Para vender mudas em saquinhos ou em ",
Gazânia,SORTIDA,745,"","[""Gazania Mixed"", ""Gazania Variada"", ""Gazania rigens (L.) gaerth""]",345,7 - 21,195G,"",,30 x 20,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,pequenos vasos. Flores sortidas. Para vender mudas em saquinhos ou em ,
Gerânio,PELARGONIUM SORTIDO,750,"","[""Geranio Pelargonium Mixed"", ""Geranio Pelargonium Variado"", ""Pelargonium x hortorum""]",250,7 - 35,175G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,pequenos vasos . ,
Gérbera,SORTIDA,755,"","[""Gerbera Mixed"", ""Gerbera Variada"", ""Gerbera jamesonii""]",300,7 - 14,225G,"",,30 x 20,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores sortidas. Plantar em local protegido. Para vender mudas em saquinhos ou em pequenos vasos. ,
Girassol,BONITO DE OUTONO SORTIDO,386,"","[""Sunflower Autumn Beauty Mixed"", ""Girasol Bello de Otoño Variado"", ""Helianthus annuus""]",40,4 - 10, 200G,"",,100 x 50,R1 Todo ano,R2 Todo ano,R3 Set - Jan,Flores: amarela e vermelha. Usadas para corte e jardim. Atraem abelhas. Produzem cerca de 10 hastes/planta.,
Girassol,SOL NOTURNO,388,"","[""Sunflower Evening Sun"", ""Girasol Sol Nocturno"", ""Helianthus annuus""]",25,4 - 10, 350G,"",,100 x 50,R1 Todo ano,R2 Todo ano,R3 Set - Jan,Flores: vermelha e marrom. Flores de tamanho pequeno. Usadas para corte e jardins. Atraem abelhas. Produzem cerca de 10 hastes/planta.,
Girassol de Jardim,DOBRADO AMARELO ANÃO,390,"","[""Sunflower Sungold Dwarf"", ""Girassol de los Jardines Doble Amarillo Bajo"", ""Helianthus annuus""]",40,4 - 10,330G,"",,100 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Jan,Flores amarelas. Usadas para jardins. Atraem abelhas.,
Girassol,ANÃO DE JARDIM,391,"","[""Sunflower Sunspot Dwarf"", ""Girasol de los Jardines Bajo"", ""Helianthus annuus""]",20,4 - 10,660G,"",,100 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Fev,Flores amarelas. Usadas para jardins. Atraem abelhas. ,
Girassol de Jardim,AMARELO ALTO,392,"","[""Sunflower Zebulon Tall"", ""Girassol de los Jardines Amarillo Alto"", ""Helianthus annuus""]",12,4 - 10,660G,"",,100 x 50,R1 Todo ano,R2 Todo ano,R3 Set - Fev,Flores amarelas. Usadas para jardins. Flores grandes. Atraem abelhas.,
Girassol,SOL VERMELHO,398,"","[""Sunflower Red Sun"", ""Girasol Sol Rojo"", ""Helianthus annuus""]",40,4 - 10,180G,"",,100 x 50,R1 Todo ano,R2 Todo ano,R3 Set - Dez,Flores vermelhas com centro escuro. Usadas para cortes e jardins. Atraem abelhas. Produzem cerca de 10 hastes/planta.,
Girassol,DEBILIS CREME,400,"","[""Sunflower Ice Cream"", ""Girasol Debilis Creme"", ""Helianthus debilis""]",180,5 - 14, 45G,"",,100 x 50,R1 Todo ano,R2 Todo ano,R3 Set - Dez,Flores: creme com centro escuro. Usadas para corte e jardins. Atraem abelhas. Produzem cerca de 20 hastes/planta.,
Goivos,DEZ SEMANAS SORTIDO ANÃO,393,"","[""Stocks Ten Weeks Mixed Dwarf"", ""Aleli Diez Semanas Variado"", ""Matthiola incana""]",660,7 - 14, 70G,"",,30 x 30,R1 -,R2 Maio,R3 Mar - Mai,"Flores: branca, rosa, vermelha, lilás, roxa e amarela.Perfumadas e muito usadas em bordaduras e furação.Recomendadas para saquinhos.",
Grama,BERMUDA (FOLHA FINA),502,"","[""Bermuda Grass"", ""Cesped Bermuda/ Cesped"", ""Cynodon dactylon""]",3200,7 - 28, 10500G,"",,(Semear a lanço) 1 x 1,R1 Todo ano,R2 Todo ano,R3 Set - Jan,"Folha fina. Em gramados, deveem ser sempre bem aparadas, irrigadas e adubadas. Gramíneas perenes.Gramados, pastagens, campos de futebol ou golfe.Gramíneas perenes. Em gramados, devem ser sempre bem",
Grama,SAO CARLOS (FOLHA LARGA),518,"","[""São Carlos Grass"", ""Cesped São Carlos"", ""Axonopus affini""]",2230,Plantio a lanço 10 - 28, 12500G,"",,(Semear a lanço) 1 x 1,R1 Todo ano,R2 Todo ano,R3 Ago - Abr,"aparadas, irrigadas e adubadas.Gramados, pastagens, campos de futebol ou golfe.Gramíneas perenes. Em gramados, devem ser sempre bem",
Grama,MISSIONEIRA/CARPETE (FOLHA LARGA),517,"","[""Carpet Grass"", ""Cesped Carpete"", ""Axonopus affinis""]",2230,Plantio a lanço 10 - 28, 12500G,"",,(Semear a lanço) 1 x 1,R1 Todo ano,R2 Todo ano,R3 Ago - Abr,"aparadas, irrigadas e adubadas .",
Gypsophila,ELEGANS/MOSQUITINHO SORT.,396,"","[""GypsophilaMixed / Baby´s Breath"", ""Gypsophila Variada"", ""Gypsophila elegans""]",2000,Plantio a lanço 7 - 14, 25G,"",,30 x 30,R1 -,R2 Out - Dez,R3 Set - Jan,"Flores: branca, rosa, e vermelha. Podem ser usadas como flor seca.",
Gypsophila,ELEGANS/MOSQUITINHO BRANCO,395,"","[""Gypsophila White Large Flower/Baby’s Breath"", ""Gypsophila Blanca"", ""Gypsophila elegans""]",1400,7 - 14,35G,"",,30 x 30,R1 -,R2 Out - Dez,R3 Set - Jan,Flores brancas. Podem ser usadas como flor seca.,
Gypsophila Panicolata,SNOWFLAKE DOBRADA BRANCA,775,"","[""Gypsophila Paniculata Snowflake Double Whit"", ""Gypsophila Paniculata Snowflake Doble Branc"", ""Gypsophila paniculata""]",1700,7,30G,"",,30 x 30,R1 -,R2 Set - Out,R3 Ago - Out,Flores brancas. Para corte ou flor seca para arranjos.,
Helichrysum,SEMPRE-VIVA SORTIDA,397,"","[""Helichrysum Bracteatum Mixed/Strawflower "", ""Helichrysum/Siempre-Viva Variada"", ""Helichrysum bracteatum""]",1700,7 - 14,30G,"",,30 x 30,R1 -,R2 Setembro,R3 Ago - Out,"Flores: branca, amarela, rosa, laranja, vermelha e violeta. Podem ser usadas como flor seca.",
Ipomea,PURPÚREA SORTIDA/CAMPAINHA,402,"","[""Ipomea Purpurea Mixed/Morning Glory"", ""Ipomea Purpurea/Campanilla"", ""Ipomoea purpurea""]",40,7 - 14, 420G,"",,80 x 30,R1 -,R2 Out - Jan,R3 Set - Fev,"Flores: branca, rosa, vermelha e roxa. Planta trepadeira, recomenda-se estaqueamento. Pode ser usada em cercas vivas, caramanchões ou cercas industriais.",
ODORATUS SORTIDO/ERVILHA,CHEIROSA,404,"","[""Lathyrus Spencer Mixed Sweet Pea"", ""Arvejilla de Olor Variada"", ""Lathyrus odoratus""]",15,7 - 14,3000G,"",,30 x 30,R1 -,R2 Abr - Mai,R3 Mar - Mai,"Flores: branca, rosa, azul, vermelha e roxa. Planta trepa-deira, recomenda-se estaqueamento. Usada para jardins em cercas com sustentação. Maior durabilidade com sustentação.",
Lavatera,SORTIDA,405,"","[""Lavatera Trimestris Mixed"", ""Lavatera Variada"", ""Lavatera trimestris""]",200,7 - 21,85G,"",,80 x 30,R1 Abr - Ago ,R2 Mar - Out,R3 Fev - Nov,"Flores: branca, rosa e vermelha. Podem ser usadas no encostado de muros e jardins.",
Linária,MAROCCANA SORTIDA,411,"","[""Linaria Maroccana Mixed/Toad Flax"", ""Linaria Maroccana Variado"", ""Linaria maroccana""]",16000,7 - 21,4G,"",,25 x 25,R1 Out - Fev,R2 Out - Fev,R3 Nov - Jan,"Flores: vermelha, amarela, violeta e rosa. Podem ser usadas para jardins ou floreiras.",
Lobelia,ERINUS,406,"","[""Lobelia Erinus Crystal Palace Compacta"", ""Lobelia Erinus"", ""Lobelia erinus""]",52000,14 - 21,3G,"",,30 x 10,R1 -,R2 Abr - Ago,R3 Mar - Ago,"Flores azuis-escuras. Ótimas para floreiras, forração e bordaduras, saquinhos e vasos",
Lupinos,SORTIDO,408,"","[""Lupinus Hartwegii King Mixed"", ""Lupinus Variado/Altramus-de-Flor"", ""Lupinus hartwegii""]",50,7 - 21,670G,"",,40 x 30,R1 Todo ano,R2 Todo ano,R3 Out - Abr,"Flores: amarela, rosa, lilás, laranja, azul e vermelha. Podem ser usadas para jardins ou flor de corte.",
Lupinos,CORAL PERENE,409,"","[""Lupinus Galery Red Shades"", ""Lupinus Rojo / Altramu-de-flor"", ""Lupinus polyphylus""]",50,7 - 21,670G,"",,40 x 30,R1 Todo ano,R2 Todo ano,R3 Out - Abr,Flores vermelhas. Podem ser usadas para jardins ou flor de corte. Planta perene. Chega a ter 12 inflorescências por planta.,
Lupinos,AMARELO PERENE,410,"","[""Lupinus Galery Yellow Shades"", ""Lupinus Amarillo / Altramu-de-flor"", ""Lupinus Polyphylus""]",45,7 - 21,750G,"",,40 x 30,R1 Todo ano,R2 Todo ano,R3 Out - Abr,Flores amarelas. Podem ser usadas para jardins ou flor de corte. Planta perene. Chega a ter 12 inflorescências por planta.,
Margarida,GIGANTE BRANCA,414,"","[""Chrysanthemum Early May Queen/Shasta Dai"", ""Margarita Gigante Blanca"", ""Chrysanthemum leucanthemum""]",2500,7 - 21,14G,"",,40 x 30,R1 Maio,R2 Mar - Mai,R3 Jan - Mai,"Flores brancas com centro amarelo. Planta perene, após a floração. Pode ser mantida nos canteiros ou ser replantada em outro local. Precisa de frio para florescer. Atrai abelhas.",
Myosotis Alpestris,NÃO-TE-ESQUEÇAS-DE-MIM,416,"","[""Myosotis Alpestris Blue/Forget-Me-Not"", ""Myosotis/No-Me-Olvides"", ""Myosotis alpestris""]",1600,7 - 21,45G,"",,30 x 20,R1 Mai - Jul,R2 Jan - Mai,R3 Jan - Mai,Flores azuis. Usadas para jardins.,
Mirabilis,BELA-DA-NOITE/MARAVILHA DO PERU SORTIDA,415,"","[""Mirabilis Jalapa Mixed/Four O´clock"", ""Mirabilis Variada"", ""Mirabilis jalapa""]",12,7 - 14,2100G,"",,40 x 40,R1 Mar - Ago,R2 Jul - Mar,R3 Ago - Mar,"Flores: amarela, branca, rosa e vermelha. Arbusto perene.",
Nemesia,STRUMOSA SORTIDA,420,"","[""Nemesia Strumosa Triumph Mixed"", ""Nemesia Variada"", ""Nemesia strumosa""]",6500,7 - 21,25G,"",,30 x 10,R1 Mai - Jul,R2 Jan - Mai,R3 Jan - Mai,"Flores: branca, amarela, rosa e vermelha. Usadas para jardins.",
Nigela,SORTIDA/DEDO-DE-DAMA,425,"","[""Love-In-A-Mist Double Mixed"", ""Cabello De Venus Double Variado"", ""Nigella damascena L.""]",420,7 - 21,110G,"",,30 x 30,R1 Jun - Set,R2 Set - Fev,R3 Out - Fev,"Flores: roxa, rosa e branca. Usadas para jardins.",
Portulaca/Onze Horas,DOBRADA SORTIDA,435,"","[""Portulaca Double Mixed "", ""Portulaca Doble Variada"", ""Portulaca grandiflora""]",10000,7 - 14,15G,"",,30 x 10,R1 Abr - Jun ,R2 Jul - Fev,R3 Ago - Fev,"Flores: branca, amarela, rosa, laranja e vermelha. Ótimas para floreiras, forração e bordaduras, também recomenda-das para saquinhos e vasos. Atraem borboletas.",
Papoula,SINGELA SORTIDA,426,"","[""Poppy Shirley Single Mixed"", ""Amapola Simple Variada"", ""Papaver rhoeas""]",9000,7 - 14,8G,"",,30 x 20,R1 Mai - Jul,R2 Set - Mai,R3 Set - Mai,"Flores: rosa, laranja e vermelha. Usadas para jardins.",
Petúnia Híbrida,SORTIDA,430,"","[""Petunia Bedding Mixed"", ""Petunia Hibrida Variada"", ""Petunia hybrida multiflora""]",11000,7 - 14,3G,"",,40 x 30,R1 Mai - Jul,R2 Abr - Set,R3 Ago - Mar,"Flores: branca, rosa, lilás e roxa. Ótimas para floreiras, for-ração e bordaduras, também recomendadas para saquinhos e vasos.Flores sortidas. Para vender mudas em saquinhos ou em ",
Petúnia,F2 SORTIDA,790,"","[""Petunia F2 Mixture"", ""Petunia F2 Variada"", ""Petunia axillaria x Petunia integrifolia (hybrida ""]",14300,7 - 10,3G,"",,40 x 30,R1 Mai - Jul,R2 Jul - Mar,R3 Ago - Dez,pequenos vasos.Flores sortidas. Para vender mudas em saquinhos ou em ,
Petúnia Grandiflora Singela,POSTILION HÍBRIDA SORTIDA,795,"","[""Petunia Grandiflora Single Postilion Hybrid Mix"", ""Petunia Grandiflora Single Postillón Hibrida Va"", ""Petunia x hybrida""]",12300,7 - 14,3G,"",,40 x 30,R1 Mai - Jul,R2 Jul - Mar,R3 Ago - Dez,pequenos vasos . ,
Petúnia,NANA COMPACTA SORTIDA,800,"","[""Petunia Nana Compacta Mixed"", ""Petunia Nana Compacta Variada"", ""Petunia x hybrida""]",12600,7 - 10,3G,"",,40 x 30,R1 Mai - Jul,R2 Jul - Mar,R3 Ago - Dez,Flores sortidas. Para vender mudas em saquinhos ou em pequenos vasos.,
Phacelia,AZUL,431,"","[""Phacelia Tanacetifolia"", ""Phacelia Azul"", ""Phacelia tanacetifolia""]",530,5 - 14,20000G,"",,20 x 20,R1 Mar - Ago,R2 Ago - Mar,R3 Ago - Mar,Flores azuis. Atraem abelhas. Usadas para jardins.,
Phlox Drummondi,ALTO SORTIDO/CHITINHA,432,"","[""Phlox Drummondi Tall Mixed"", ""Phlox Drummondi Variado"", ""Phlox drummondi""]",505,7 - 21,120G,"",,30 x 20,R1 Todo ano,R2 Todo ano,R3 Todo ano,"Flores: branca, amarela, rosa, laranja e vermelha. Usadas para forração e bordaduras. Recomendadas para saquinhos e vasos. Atraem abelhas.",
Phlox Drummondi,ESTRELADO ANÃO SORTIDO/CHITINHA,433,"","[""Phlox Drummondi Twinkles Dwarf Mixed"", ""Phlox Drummondi Estrelado Variado"", ""Phlox drummondi""]",505,7 - 21,135G,"",,30 x 20,R1 Todo ano,R2 Todo ano,R3 Todo ano,"Flores: branca, amarela, rosa, laranja e vermelha. Ótimas para floreiras, forração e bordaduras, também recomenda-das para saquinhos e vasos. Atraem borboletas.",
Phlox Drummondi,ANÃ COMPACTA BEAUTY SORTIDA,805,"","[""Phlox Drommondii Nana Compacta Beauty Mixed"", ""Phlo Drummondii Baja Compacta Beauty Variada"", ""Phlox drummondii""]",502,7 - 21,132G,"",,30 x 20,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores sortidas. Para vender mudas em saquinhos ou em pequenos vasos. Ideais para bordaduras.,
Piretro Híbrido,SORTIDO,434,"","[""Pyrethum Single Mixed"", ""Pirethum Variado"", ""Pyrethrum hybridum""]",460,7 - 21,80G,"",,40 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,"Flores tons de branco, rosa e vermelho. Podem ser usadas para jardins e corte.",
Onze Horas,PORTULACA SINGELA SORTIDA,436,"","[""Portulaca Single Flowered Mixed"", ""Portulaca Variada / Flor de Seda"", ""Portulaca grandiflora""]",11000,7 - 14,13G,"",,30 x 10,R1 Abr - Jun,R2 Jul - Fev,R3 Ago - Fev,"Flores: branca, amarela, rosa, laranja e vermelha. Ótima para floreiras, forração e bordaduras, também recomenda-das para saquinhos e vasos. Atraem borboletas.",
Potentilha,CINCO-FOLHAS,439,"","[""Pontetilla Miss Willmott Nepal Cinquefoil"", ""Potentilha Nepalensis"", ""Potentilla nepalensis""]",7600,7 - 21,13G,"",,30 x 30,R1 Mai - Ago ,R2 Set - Fev,R3 Set - Jan,Flores: vermelho-cereja. Usadas para jardins.,
Prímula,ELATIOR SORTIDA,437,"","[""Primula Veirs Elatior Mixed"", ""Primula Elatior Variada"", ""Primula elatior""]",1200,14 - 28,56G,"",,30 x 20,R1 Mai - Ago,R2 Mai - Ago,R3 Set - Jan,"Flores: branca, lilás, roxa, amarela, rosa, púrpura, laranja e vermelha. Usadas para vasos.",
Rudbeckia,DOBRADA/MARGARIDA AMARELA,441,"","[""Rudbeckia Hirta Double"", ""Rudbeckia"", ""Rudbeckia hirta""]",1800,7 - 21,25G,"",,30 x 30,R1 Jun - Dez,R2 Ago - Fev,R3 Ago - Jan,Flores amarelas com centro marrom. Podem ser usadas para jardins. Atraem abelhas.,
Rudbeckia,MARGARIDA AMARELA,442,"","[""Rudbeckia Hirta Gloriosa Daisies Mixed"", ""Rudbeckia"", ""Rudbeckia hirta""]",1800,7 - 21,25G,"",,30 x 30,R1 Jun - Dez,R2 Ago - Fev,R3 Ago - Jan,Flores amarelas com centro marron. Podem ser usadas para jardins e corte. Atraem abelhas.,
Sálvia Splendens Alta,FLOR-DE-CARDEAL,446,"","[""Salvia Splendens Early Bonfire Tall"", ""Salvia Splendens Alta"", ""Salvia splendens""]",260,7 - 21,170G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores vermelhas. É uma planta perene desde que não pegue geada. Ideais para bordaduras e forração.,
Sálvia Splendens Anã,FLOR-DE-CARDEAL,447,"","[""Salvia Splendens Blaze of Fire Dwarf"", ""Salvia splendens Ana"", ""Salvia splendens""]",260,7 - 21,170G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores vermelhas. É uma planta perene desde que não pegue geada. Ideais para bordaduras e forração. Recomen-dada para saquinhos.,
Sálvia Splendens,AMORE BRANCA,812,"","[""Salvia Splendens Amore White"", ""Salvia Splendens Amor Blanca"", ""Salvia Splendens""]",260,7 - 21,170G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores vermelhas. Para vender mudas em saquinhos ou em pequenos vasos. Ideal para bordaduras.,
Sálvia Splendens,AMORE LAVANDA,813,"","[""Salvia Splendens Amore Lavanda"", ""Salvia Splendens Amor Espliego"", ""Salvia splendens""]",260,7 - 21,170G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores lilases. Para vender mudas em saquinhos ou em pequenos vasos. Ideais para bordaduras.,
Sálvia Splendens,AMORE ROSA BICOLOR,814,"","[""Salvia Splendens Amore Pink Bicolor"", ""Salvia Splendens Amor Rosa Bicolor"", ""Salvia splendens""]",300,7 - 21,150G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores rosa bicolor. Para vender mudas em saquinhos ou em pequenos vasos. Ideais para bordaduras.,
Sálvia Splendens,CARABINIERI,815,"","[""Salvia Splendens Carabinieri"", ""Salvia Splendens Carabinieri"", ""Salvia splendens""]",260,7 - 21,170G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores vermelhas. Para vender mudas em saquinhos ou em pequenos vasos. Ideais para bordaduras.,
Sálvia Splendens,AMORE SALMÃO,816,"","[""Salvia Splendens Amore Salmon"", ""Salvia Splendens Amor Salmón"", ""Salvia splendens""]",260,7 - 21,170G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores salmão. Para vender mudas em saquinhos ou em pequenos vasos. Ideais para bordaduras.,
Sálvia Splendens,AMORE NATALINA,817,"","[""Salvia Splendens Amore Natalina"", ""Salvia Splendens Amor Natalina"", ""Salvia splendens""]",325,7 - 21,140G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores brancas com centro vermelho. Para vender mudas em saquinhos ou pequenos vasos. Ideais para bordaduras.,
Statice,SORTIDA (SEMENTES LIMPAS),450,"","[""Statice Sinuata Mixed (Clean Seeds)"", ""Stalice Variada (Semillas Limpias)"", ""Limonium sinuatum""]",390,6 - 8,115G,"",,30 x 30,R1 Jun - Nov,R2 Jul - Jan,R3 Jul - Jan,"Flores: branca, amarela, vermelha, rosa, azul, lilás e roxa. Podem ser usadas como flor seca.",
Tagete,SORTIDA ANÃ/CRAVO-DA-ÍNDIA,454,"","[""Marigold French Dwarf Double Mixed"", ""Tagete Bajo/Copete/Clavel Japonês"", ""Tagete patula""]",300,5 - 14,225G,"",,30 x 20,R1 Todo ano,R2 Todo ano,R3 Todo ano,"Flores: amarela e laranja. Ótimas para floreiras, forração e bordaduras, também recomendadas para saquinhos e vasos. Atraem borboletas. No inverno, o desenvolvimento é menor.",
Tagete,SORTIDA ALTA/CRAVO-DA-ÍNDIA,455,"","[""Marigold African Tall Double Mixed"", ""Tagete Alto/Copete/Clavel Japonês"", ""Tagete erecta""]",300,5 - 14,150G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,"Flores: amarela e laranja. Para jardins. No inverno, o desen-volvimento é menor. Atraem abelhas.",
Tagete,TIGER EYES ANÃ,826,"","[""Tagete Tiger Eyes Dwarf"", ""Tagete Tiger Eyes Baja"", ""Tagete patula""]",300,5 - 14,225G,"",,30 x 20,R1 Mar - Out,R2 Ago - Fev,R3 Ago - Fev,Flores mescladas com tons de amarelo e vermelho. Para vender mudas em saquinhos ou em pequenos vasos. Atraemborboletas.,
Thumbergia,TREPADEIRA/AMARELINHA,456,"","[""Black-Eyed Susan"", ""Thumbergia Corredeira"", ""Thumbergia alata""]",44,6 - 8,1015G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,Flores amarelas com centro escuro. Planta trepadeira. Recomenda-se estaqueamento. Usada em cercas.,
Tithonia,GIRASSOL MEXICANO,457,"","[""Tithonia Torch / Mexican Sunflower"", ""Tithonia / Girasol Mejicano"", ""Tithonia speciosa""]",100,4 - 8,445G,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Todo ano,"Flores laranjas. Ótima para cercas vivas. Tolerante à seca, não resiste a geadas.",
Torênia F1Little Kiss mix,AMOR-PERFEITO DE VERÃO,828,"","[""Torênia F1 Litlle Kiss Mix"", ""Torênia F1 Little Kiss Variado"", ""Torenia fourniere""]",830,5 - 14,85G,"",,30 x 20,R1 Todo ano,R2 Todo ano,R3 Todo ano,"Usada para jardins. Floração uniforme. Para otimizar a germinação, a embalagem fechada poderá ser colocada em pré-resfriamento (entre 5° e 10°C) durante 7 dias. Após, semear normalmente.",
Verbena Híbrida,CAMARADINHA SORTIDA,460,"","[""Verbena Hybrid Ideal Florist Mixed"", ""Verbena Hibrida Variada"", ""Verbena hybrida""]",400,10 - 28,115G,"",,30 x 30,R1 Mai - Set,R2 Ago - Dez,R3 Ago - Dez,"Flores: branca, rosa, roxa e vermelha. Ótima para floreiras, forração e bordaduras.",
Venidium,LARANJA,458,"","[""Venidium Orange"", ""Venidium Naranja"", ""Arctotis fastuosa""]",1150,7 - 21,40G,"",,30 x 30,R1 Abr - Out,R2 Ago - Mar,R3 Ago - Mar,"Flores: amarela e laranja com centro marrom. Usadas para jardins. Atraem borboletas. No inverno, o desenvolvimento é menor.",
Vinca,SORTIDA/BOA NOITE,461,"","[""Vinca Rosea Mixed"", ""Vinca Variada"", ""Catharanthus roseus""]",705,6 - 12,80G,"",,30 x 25,R1 Mai - Set,R2 Set - Fev,R3 Set - Fev,"Flores: branca e rosa. Ótimas para floreiras, forração e bordaduras.",
Zinnia Gigante,DA CALIFÓRNIA SORTIDA,462,"","[""Zinnia Californian Giant Mixed"", ""Zinnia Gigante Variada/Flor-de-Papel"", ""Zinnia elegans""]",120,5 - 10,375G,"",,30 x 30,R1 Todo ano ,R2 Todo ano,R3 Ago - Fev,"Flores: branca, rosa, vermelha, amarela, lilás e laranja. No inverno, o desenvolvimento é menor. Usadas para jardins e corte. Atraem borboletas.",
Zinnia,CACTUS,463,"","[""Zinnia Cactus Mixed"", ""Zinnia Cactus Variada"", ""Zinnia elegans""]",120,5 - 10, 370G,"",,30 x 30,R1 Todo ano ,R2 Todo ano,R3 Ago - Fev,"Flores: laranja, vermelha, amarela, salmão, lilás e tons de cor-de-rosa. Utilizadas para jardins e corte.",
